No.,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
31032,131032,Medical,Freshman,3.888,1.55,Ideation,Advanced,4,FALSE,20.24,1,Actively_Encouraged,6,4,91.56,Medium
31033,131033,Humanities,Graduate,3.207,22.26,Summarizing_Reading,Beginner,2,FALSE,5.93,4,Allowed_With_Citation,4,3.222,62.71,Medium
31034,131034,Business,Sophomore,3.55,10.36,Ideation,Intermediate,3,TRUE,9.01,5,Allowed_With_Citation,4,3.796,73.96,Low
31035,131035,Humanities,Sophomore,2.634,1.58,Copywriting/Drafting,Intermediate,3,FALSE,7.75,1,Strict_Ban,7,2.98,52.72,Medium
31036,131036,Humanities,Freshman,3.221,19,Copywriting/Drafting,Beginner,2,FALSE,8.88,6,Allowed_With_Citation,3,3.392,80.16,Low
31037,131037,Business,Freshman,1.753,5.28,Direct_Answer_Generation,Beginner,3,FALSE,13.12,4,Actively_Encouraged,7,1.907,66.72,Medium
31038,131038,Humanities,Senior,3.764,7.74,Debugging/Troubleshooting,Intermediate,5,TRUE,12.32,5,Strict_Ban,3,3.742,74.45,Low
31039,131039,Arts,Freshman,3.597,18.81,Summarizing_Reading,Intermediate,1,TRUE,4.35,4,Allowed_With_Citation,3,3.949,92.89,Low
31040,131040,Business,Freshman,3.789,16.83,Summarizing_Reading,Intermediate,3,TRUE,17.37,3,Strict_Ban,6,3.863,97.9,Medium
31041,131041,Business,Freshman,3.636,3.55,Ideation,Intermediate,3,FALSE,6.97,3,Allowed_With_Citation,4,3.457,59.56,Medium
31042,131042,STEM,Sophomore,3.565,16.17,Debugging/Troubleshooting,Intermediate,4,TRUE,13.39,6,Actively_Encouraged,3,3.74,90.41,High
31043,131043,Medical,Senior,2.892,10.48,Debugging/Troubleshooting,Intermediate,2,FALSE,5.27,5,Actively_Encouraged,2,3.171,81.08,Medium
31044,131044,Business,Senior,2.622,0.64,Summarizing_Reading,Advanced,4,FALSE,7.27,4,Allowed_With_Citation,5,2.915,62.53,Medium
31045,131045,STEM,Senior,3.513,9.67,Debugging/Troubleshooting,Beginner,2,FALSE,11.01,5,Strict_Ban,6,4,93.88,Low
31046,131046,Arts,Senior,3.451,2.26,Debugging/Troubleshooting,Beginner,3,FALSE,10.89,3,Strict_Ban,4,3.626,66.99,Medium
31047,131047,STEM,Freshman,3.726,16.13,Direct_Answer_Generation,Advanced,3,TRUE,5.3,4,Strict_Ban,6,3.425,61.89,High
31048,131048,STEM,Senior,3.512,22.11,Direct_Answer_Generation,Advanced,5,FALSE,6.78,4,Strict_Ban,7,3.314,70.39,High
31049,131049,Business,Senior,2.549,1.45,Debugging/Troubleshooting,Intermediate,3,TRUE,11.55,1,Allowed_With_Citation,7,2.988,67.63,High
31050,131050,Business,Freshman,2.693,12.56,Direct_Answer_Generation,Advanced,5,FALSE,10.71,4,Allowed_With_Citation,3,2.51,99.35,Medium
31051,131051,STEM,Junior,3.491,24.85,Copywriting/Drafting,Advanced,3,TRUE,16.19,6,Actively_Encouraged,5,3.966,64.1,High
31052,131052,Humanities,Freshman,2.917,0.88,Summarizing_Reading,Intermediate,1,TRUE,10.74,1,Strict_Ban,6,2.743,76.64,Medium
31053,131053,Medical,Freshman,2.825,18.41,Debugging/Troubleshooting,Advanced,4,TRUE,4.81,4,Actively_Encouraged,4,3.212,89.81,Medium
31054,131054,STEM,Junior,3.302,34.44,Summarizing_Reading,Intermediate,4,FALSE,1,4,Allowed_With_Citation,3,3.235,61.62,High
31055,131055,STEM,Freshman,3.597,15.74,Summarizing_Reading,Beginner,3,TRUE,6.38,4,Actively_Encouraged,6,3.93,74.02,High
31056,131056,Medical,Freshman,3.606,2.5,Debugging/Troubleshooting,Beginner,2,FALSE,6.02,1,Allowed_With_Citation,1,3.793,75.84,Medium
31057,131057,Humanities,Freshman,3.221,10.05,Copywriting/Drafting,Beginner,1,TRUE,12.1,4,Strict_Ban,6,3.306,86.16,Medium
31058,131058,Business,Freshman,2.308,16.83,Ideation,Beginner,2,FALSE,18.96,5,Allowed_With_Citation,5,2.64,74.84,Low
31059,131059,STEM,Freshman,3.177,4.89,Debugging/Troubleshooting,Beginner,1,FALSE,15.18,2,Allowed_With_Citation,5,3.397,80.3,Medium
31060,131060,Business,Junior,2.197,25.96,Debugging/Troubleshooting,Beginner,2,TRUE,6.17,7,Actively_Encouraged,3,2.376,55.75,Medium
31061,131061,Humanities,Freshman,3.549,2.13,Ideation,Beginner,3,FALSE,8.86,2,Allowed_With_Citation,1,3.619,88.91,Low
31062,131062,Medical,Graduate,2.817,17.16,Summarizing_Reading,Beginner,3,TRUE,1,4,Allowed_With_Citation,4,2.911,76.84,Medium
31063,131063,Humanities,Graduate,3.236,4.24,Copywriting/Drafting,Intermediate,3,FALSE,10.38,3,Actively_Encouraged,3,3.673,71.63,Low
31064,131064,Business,Senior,2.347,4.19,Copywriting/Drafting,Intermediate,4,FALSE,9.2,4,Actively_Encouraged,8,2.789,91.36,Low
31065,131065,Medical,Freshman,2.312,5.6,Debugging/Troubleshooting,Intermediate,1,FALSE,14.05,5,Actively_Encouraged,5,2.475,94.34,Low
31066,131066,Medical,Graduate,3.074,32.02,Copywriting/Drafting,Beginner,1,TRUE,5.72,7,Allowed_With_Citation,5,2.912,63.9,High
31067,131067,STEM,Sophomore,3.494,31.25,Debugging/Troubleshooting,Intermediate,5,TRUE,8.26,8,Actively_Encouraged,8,3.53,60.88,High
31068,131068,Arts,Freshman,3.74,0.31,Summarizing_Reading,Intermediate,2,FALSE,13.16,3,Allowed_With_Citation,6,3.879,74.31,High
31069,131069,Humanities,Senior,3.226,3.63,Copywriting/Drafting,Beginner,3,FALSE,6.7,3,Allowed_With_Citation,3,3.539,85.33,Low
31070,131070,Business,Sophomore,3.813,5.39,Ideation,Advanced,3,FALSE,13,3,Allowed_With_Citation,1,3.944,82.61,Medium
31071,131071,Humanities,Junior,3.386,16.71,Direct_Answer_Generation,Advanced,5,FALSE,9.57,3,Allowed_With_Citation,4,3.356,83.39,Medium
31072,131072,Humanities,Senior,3.662,19.71,Copywriting/Drafting,Advanced,4,TRUE,18.03,3,Strict_Ban,7,3.944,99.02,Medium
31073,131073,STEM,Freshman,2.75,3.78,Debugging/Troubleshooting,Intermediate,2,TRUE,19.04,1,Allowed_With_Citation,1,3.008,75.36,Medium
31074,131074,Business,Freshman,3.096,27.08,Debugging/Troubleshooting,Beginner,1,TRUE,7.08,6,Allowed_With_Citation,10,3.224,43.74,Medium
31075,131075,Business,Graduate,2.709,24.41,Ideation,Advanced,3,TRUE,11.98,8,Allowed_With_Citation,5,2.9,75.2,High
31076,131076,STEM,Senior,3.776,2.61,Direct_Answer_Generation,Intermediate,2,TRUE,19.13,1,Allowed_With_Citation,3,4,84.38,Low
31077,131077,Business,Sophomore,3.828,7.65,Copywriting/Drafting,Beginner,1,FALSE,8.21,5,Strict_Ban,6,3.935,63.32,Medium
31078,131078,Medical,Junior,3.65,4.36,Summarizing_Reading,Advanced,5,FALSE,6.02,4,Allowed_With_Citation,6,3.608,81.11,Low
31079,131079,Business,Freshman,1.897,10.21,Ideation,Beginner,1,TRUE,10.3,5,Actively_Encouraged,1,1.847,71.15,Medium
31080,131080,Humanities,Graduate,3.365,1.52,Copywriting/Drafting,Intermediate,3,TRUE,17.38,2,Actively_Encouraged,6,3.515,69.37,Medium
31081,131081,Medical,Junior,2.525,1.31,Summarizing_Reading,Advanced,5,TRUE,9.73,1,Allowed_With_Citation,2,2.805,45.66,Low
31082,131082,Business,Senior,3.091,16.02,Copywriting/Drafting,Advanced,3,FALSE,15.63,3,Actively_Encouraged,5,3.601,61.74,High
31083,131083,STEM,Graduate,2.469,6.83,Copywriting/Drafting,Beginner,2,FALSE,15.52,6,Strict_Ban,4,2.475,79.07,Medium
31084,131084,Business,Graduate,3.516,0.39,Debugging/Troubleshooting,Beginner,2,TRUE,9.2,2,Actively_Encouraged,4,3.744,84.59,Medium
31085,131085,STEM,Freshman,3.272,3.25,Summarizing_Reading,Beginner,1,TRUE,6.55,3,Allowed_With_Citation,6,3.348,64.61,High
31086,131086,Arts,Graduate,3.334,1.91,Direct_Answer_Generation,Beginner,3,FALSE,9.23,2,Allowed_With_Citation,4,3.339,81.98,Medium
31087,131087,Medical,Sophomore,3.747,5.13,Summarizing_Reading,Intermediate,3,FALSE,6.68,5,Actively_Encouraged,2,4,71.21,Medium
31088,131088,Humanities,Sophomore,3.014,3.57,Copywriting/Drafting,Advanced,4,FALSE,8.44,3,Strict_Ban,2,3.32,80.24,Medium
31089,131089,Humanities,Freshman,3.046,5.36,Debugging/Troubleshooting,Advanced,5,FALSE,1.6,2,Actively_Encouraged,2,3.14,72.59,Low
31090,131090,Humanities,Senior,2.995,7.22,Copywriting/Drafting,Beginner,2,FALSE,7.39,1,Strict_Ban,1,3.104,89.39,Medium
31091,131091,STEM,Senior,3.851,21.41,Debugging/Troubleshooting,Intermediate,3,FALSE,12.14,6,Allowed_With_Citation,2,4,50.52,High
31092,131092,Arts,Senior,3.474,3.85,Copywriting/Drafting,Advanced,5,TRUE,13.56,2,Allowed_With_Citation,1,3.922,100,Low
31093,131093,Business,Graduate,2.545,11.58,Ideation,Intermediate,4,FALSE,7.8,1,Allowed_With_Citation,4,2.853,85.64,Medium
31094,131094,STEM,Junior,3.153,2.35,Debugging/Troubleshooting,Advanced,4,TRUE,9.22,3,Strict_Ban,3,3.629,100,Medium
31095,131095,Arts,Sophomore,3.662,2.61,Direct_Answer_Generation,Beginner,2,TRUE,16.58,3,Actively_Encouraged,7,4,74.99,Medium
31096,131096,STEM,Junior,2.511,10.44,Direct_Answer_Generation,Advanced,5,TRUE,1.82,2,Allowed_With_Citation,1,2.708,99.11,Medium
31097,131097,Medical,Senior,2.947,7,Debugging/Troubleshooting,Advanced,3,FALSE,18.25,6,Strict_Ban,4,3.355,95.82,Low
31098,131098,Humanities,Junior,3.296,4.71,Summarizing_Reading,Advanced,5,TRUE,6.85,1,Allowed_With_Citation,4,3.438,65.75,Low
31099,131099,Business,Graduate,2.623,18.63,Ideation,Intermediate,2,FALSE,16.72,6,Strict_Ban,7,2.786,73.12,High
31100,131100,STEM,Freshman,2.156,8.39,Ideation,Beginner,2,TRUE,3.74,4,Allowed_With_Citation,5,2.258,47.2,Low
31101,131101,Humanities,Senior,2.445,0.68,Summarizing_Reading,Intermediate,3,FALSE,3.23,1,Strict_Ban,3,2.561,62.11,Low
31102,131102,Arts,Freshman,2.133,26.63,Copywriting/Drafting,Beginner,1,TRUE,9.95,5,Allowed_With_Citation,5,2.142,59.16,High
31103,131103,Humanities,Junior,2.443,22.26,Direct_Answer_Generation,Advanced,3,FALSE,16.02,5,Actively_Encouraged,6,2.664,79.08,High
31104,131104,Medical,Graduate,3.912,4.58,Summarizing_Reading,Beginner,1,FALSE,12.48,2,Actively_Encouraged,3,4,83.23,Medium
31105,131105,Business,Sophomore,3.473,3.1,Ideation,Beginner,2,FALSE,6.14,3,Actively_Encouraged,3,3.603,48.08,Medium
31106,131106,Medical,Graduate,2.977,12.81,Debugging/Troubleshooting,Beginner,2,TRUE,17.65,3,Allowed_With_Citation,4,3.703,89.35,High
31107,131107,Medical,Junior,3.709,4.74,Direct_Answer_Generation,Beginner,3,TRUE,5.06,3,Allowed_With_Citation,1,4,70.57,High
31108,131108,Humanities,Senior,3.129,8.56,Copywriting/Drafting,Advanced,4,FALSE,10.64,2,Actively_Encouraged,5,3.649,71.58,Low
31109,131109,Business,Senior,3.047,2.28,Copywriting/Drafting,Intermediate,2,TRUE,7.09,3,Allowed_With_Citation,6,3.347,73.66,Medium
31110,131110,Arts,Sophomore,3.197,7.47,Copywriting/Drafting,Beginner,2,FALSE,5.13,1,Allowed_With_Citation,3,3.385,88.48,Low
31111,131111,STEM,Graduate,3.498,18.86,Debugging/Troubleshooting,Intermediate,4,FALSE,18.08,6,Allowed_With_Citation,2,3.791,85.2,Medium
31112,131112,Arts,Freshman,2.593,5.96,Copywriting/Drafting,Beginner,3,FALSE,5.32,1,Strict_Ban,3,2.611,65.38,Medium
31113,131113,Business,Junior,2.559,3.66,Ideation,Advanced,3,FALSE,7.46,4,Strict_Ban,6,2.567,73.05,Medium
31114,131114,Business,Graduate,3.82,3.95,Debugging/Troubleshooting,Advanced,4,FALSE,14.16,1,Allowed_With_Citation,2,4,72,Medium
31115,131115,STEM,Freshman,3.17,9.49,Debugging/Troubleshooting,Advanced,3,TRUE,7.2,5,Strict_Ban,5,3.412,85.65,Medium
31116,131116,Arts,Junior,3.402,1.61,Copywriting/Drafting,Intermediate,3,FALSE,16.08,3,Allowed_With_Citation,3,3.664,81.68,Low
31117,131117,Humanities,Sophomore,2.84,1.76,Copywriting/Drafting,Advanced,3,FALSE,9.2,2,Allowed_With_Citation,1,3.065,100,Low
31118,131118,Arts,Freshman,2.867,2.4,Copywriting/Drafting,Beginner,3,FALSE,12.73,3,Allowed_With_Citation,5,2.781,74.79,Medium
31119,131119,Business,Sophomore,3.929,4.69,Debugging/Troubleshooting,Beginner,1,FALSE,8.73,2,Allowed_With_Citation,1,4,88.47,Medium
31120,131120,STEM,Graduate,3.261,7.54,Copywriting/Drafting,Beginner,2,FALSE,14.28,2,Strict_Ban,4,3.608,60.28,Medium
31121,131121,Medical,Junior,3.53,8.46,Direct_Answer_Generation,Beginner,3,FALSE,1,3,Strict_Ban,8,3.458,60.23,Medium
31122,131122,Arts,Sophomore,3.344,5.3,Direct_Answer_Generation,Advanced,3,TRUE,16.45,4,Allowed_With_Citation,5,3.406,100,Low
31123,131123,Medical,Graduate,3.447,15.32,Ideation,Beginner,2,FALSE,14.84,4,Allowed_With_Citation,3,3.521,57.59,Medium
31124,131124,Humanities,Sophomore,3.365,3.35,Copywriting/Drafting,Intermediate,2,TRUE,10.58,2,Allowed_With_Citation,6,3.677,62.29,Low
31125,131125,Business,Senior,2.299,6.12,Ideation,Advanced,3,TRUE,3.14,1,Allowed_With_Citation,5,2.524,79.69,Medium
31126,131126,Business,Junior,3.362,0.72,Direct_Answer_Generation,Beginner,3,FALSE,12.09,3,Actively_Encouraged,7,3.727,91.63,Medium
31127,131127,Business,Senior,3.267,3.75,Debugging/Troubleshooting,Intermediate,1,TRUE,12.72,5,Allowed_With_Citation,3,3.432,93.59,Medium
31128,131128,STEM,Freshman,2.863,0.68,Direct_Answer_Generation,Beginner,1,FALSE,20.2,2,Allowed_With_Citation,5,3.061,64.73,Medium
31129,131129,STEM,Senior,3.415,4.44,Ideation,Advanced,5,FALSE,12.08,4,Allowed_With_Citation,6,3.815,62.36,Medium
31130,131130,Medical,Graduate,2.965,2.93,Summarizing_Reading,Beginner,3,TRUE,14.78,2,Actively_Encouraged,6,3.331,80.97,Medium
31131,131131,Humanities,Freshman,3.157,7.31,Copywriting/Drafting,Beginner,1,FALSE,15.51,5,Allowed_With_Citation,7,3.334,84.76,Low
31132,131132,Medical,Sophomore,2.337,3.04,Summarizing_Reading,Intermediate,2,FALSE,13.35,2,Actively_Encouraged,5,2.76,60.81,Medium
31133,131133,STEM,Graduate,3.428,1.62,Copywriting/Drafting,Beginner,3,FALSE,15.33,4,Allowed_With_Citation,6,3.665,95.58,Medium
31134,131134,Medical,Sophomore,3.382,10.25,Ideation,Beginner,3,FALSE,9.36,3,Allowed_With_Citation,4,3.506,73.35,Low
31135,131135,Business,Freshman,2.737,7.22,Ideation,Intermediate,1,FALSE,16.88,4,Allowed_With_Citation,1,3.116,70.28,Medium
31136,131136,Arts,Freshman,3.083,19.26,Copywriting/Drafting,Beginner,2,FALSE,8.84,6,Strict_Ban,5,2.968,58.97,High
31137,131137,Humanities,Sophomore,2.517,4.87,Ideation,Intermediate,1,FALSE,8.27,2,Allowed_With_Citation,2,2.824,79.34,Medium
31138,131138,Medical,Junior,2.562,0.17,Summarizing_Reading,Beginner,2,TRUE,12.38,1,Allowed_With_Citation,6,2.531,53.45,Medium
31139,131139,Business,Sophomore,2.903,6.14,Ideation,Beginner,3,TRUE,16.56,2,Actively_Encouraged,2,2.99,80.08,Medium
31140,131140,Business,Sophomore,3.186,0.05,Ideation,Intermediate,2,TRUE,15.31,1,Actively_Encouraged,7,3.32,65.24,Low
31141,131141,STEM,Senior,2.278,11.1,Debugging/Troubleshooting,Intermediate,3,FALSE,17.23,1,Allowed_With_Citation,2,2.515,81.83,Medium
31142,131142,Business,Senior,2.819,1.75,Debugging/Troubleshooting,Intermediate,4,TRUE,19.56,4,Allowed_With_Citation,3,3.337,84.01,High
31143,131143,Medical,Sophomore,3.187,11.94,Summarizing_Reading,Intermediate,2,TRUE,15.61,3,Allowed_With_Citation,5,3.732,78.74,Low
31144,131144,STEM,Sophomore,3.638,8.51,Debugging/Troubleshooting,Beginner,1,FALSE,7.45,2,Allowed_With_Citation,2,3.739,77.02,Low
31145,131145,Business,Graduate,2.94,6.03,Ideation,Intermediate,1,TRUE,8.09,3,Allowed_With_Citation,1,2.89,75.3,High
31146,131146,STEM,Graduate,2.962,8.39,Debugging/Troubleshooting,Advanced,5,FALSE,5.57,4,Actively_Encouraged,4,3.525,95.85,High
31147,131147,Medical,Graduate,3.561,16.93,Summarizing_Reading,Intermediate,3,FALSE,13.75,5,Allowed_With_Citation,3,4,87.19,Medium
31148,131148,Medical,Graduate,2.755,10.14,Summarizing_Reading,Advanced,4,TRUE,15.46,4,Allowed_With_Citation,2,3.454,100,Medium
31149,131149,Humanities,Junior,3.082,21.04,Direct_Answer_Generation,Beginner,3,TRUE,4.69,6,Allowed_With_Citation,5,2.937,85.97,High
31150,131150,STEM,Sophomore,3.219,20.25,Debugging/Troubleshooting,Beginner,1,TRUE,1,6,Actively_Encouraged,6,3.524,73.95,Medium
31151,131151,Business,Graduate,2.995,5.01,Ideation,Intermediate,4,TRUE,11.63,4,Actively_Encouraged,2,3.154,56.06,High
31152,131152,STEM,Senior,3.013,3.32,Direct_Answer_Generation,Beginner,1,FALSE,10.1,4,Actively_Encouraged,8,2.932,62.39,Medium
31153,131153,Humanities,Senior,3.676,4.21,Summarizing_Reading,Beginner,2,FALSE,15.47,3,Actively_Encouraged,2,4,100,Low
31154,131154,STEM,Senior,3.032,1.33,Ideation,Beginner,3,FALSE,6.92,3,Actively_Encouraged,4,3.029,86.67,High
31155,131155,Humanities,Junior,3.565,0.1,Direct_Answer_Generation,Beginner,2,FALSE,10.18,2,Allowed_With_Citation,1,3.685,69.59,Medium
31156,131156,STEM,Junior,3.167,28.86,Debugging/Troubleshooting,Advanced,5,TRUE,15.96,6,Actively_Encouraged,2,3.578,70.63,High
31157,131157,STEM,Sophomore,3.224,0.94,Summarizing_Reading,Beginner,2,FALSE,1,2,Allowed_With_Citation,1,3.355,66.23,Low
31158,131158,STEM,Freshman,3.117,36.45,Debugging/Troubleshooting,Beginner,3,TRUE,9.59,6,Allowed_With_Citation,7,3.222,61.63,High
31159,131159,Business,Junior,2.89,3.01,Debugging/Troubleshooting,Advanced,3,TRUE,1,1,Allowed_With_Citation,1,3.29,81.66,Medium
31160,131160,Business,Junior,3.114,2.74,Ideation,Beginner,1,TRUE,12.91,6,Allowed_With_Citation,2,3.107,90.54,Low
31161,131161,STEM,Graduate,3.638,0.31,Direct_Answer_Generation,Advanced,4,TRUE,11.86,1,Actively_Encouraged,2,3.737,72.55,Medium
31162,131162,Business,Sophomore,3.89,14.46,Summarizing_Reading,Beginner,3,TRUE,5.74,5,Actively_Encouraged,6,3.915,100,Medium
31163,131163,Medical,Graduate,2.954,23.03,Summarizing_Reading,Beginner,1,TRUE,26.78,5,Actively_Encouraged,4,3.456,71.5,High
31164,131164,STEM,Sophomore,2.32,7.63,Ideation,Beginner,3,FALSE,3.12,1,Actively_Encouraged,5,2.262,66.03,Medium
31165,131165,Arts,Graduate,3.264,5.72,Direct_Answer_Generation,Intermediate,1,FALSE,19.49,1,Allowed_With_Citation,4,3.54,100,High
31166,131166,Business,Freshman,2.665,6.21,Ideation,Beginner,1,FALSE,14.2,4,Strict_Ban,3,3.023,69.03,Medium
31167,131167,STEM,Junior,2.084,14.78,Debugging/Troubleshooting,Intermediate,4,FALSE,14.45,5,Actively_Encouraged,6,2.555,77.8,Medium
31168,131168,Humanities,Sophomore,3.488,6.37,Copywriting/Drafting,Advanced,3,FALSE,3.6,4,Allowed_With_Citation,1,3.611,79.92,Medium
31169,131169,Business,Sophomore,3.564,6.18,Direct_Answer_Generation,Intermediate,2,FALSE,8.46,5,Strict_Ban,4,3.557,72.8,High
31170,131170,Business,Freshman,3.795,1.68,Ideation,Advanced,4,TRUE,19.96,2,Actively_Encouraged,2,4,100,Low
31171,131171,STEM,Senior,2.747,11.7,Copywriting/Drafting,Advanced,4,TRUE,13.14,1,Allowed_With_Citation,4,2.883,90.55,Medium
31172,131172,Medical,Sophomore,3.868,12.92,Summarizing_Reading,Intermediate,3,FALSE,12.71,5,Allowed_With_Citation,5,3.946,81.92,Medium
31173,131173,Business,Graduate,3.261,6.06,Ideation,Intermediate,2,FALSE,19.09,2,Actively_Encouraged,1,3.509,100,Low
31174,131174,Humanities,Senior,2.907,0.15,Copywriting/Drafting,Advanced,4,FALSE,17.81,3,Actively_Encouraged,5,3.207,100,Low
31175,131175,STEM,Junior,3.942,3.31,Debugging/Troubleshooting,Intermediate,3,FALSE,13.8,4,Actively_Encouraged,3,4,84.79,Medium
31176,131176,STEM,Junior,3.103,10.94,Direct_Answer_Generation,Beginner,1,TRUE,9.85,5,Allowed_With_Citation,4,3.329,68.39,Medium
31177,131177,Humanities,Freshman,3.841,4.47,Copywriting/Drafting,Advanced,3,TRUE,8.12,4,Strict_Ban,4,4,80.27,Medium
31178,131178,Humanities,Junior,3.168,12.63,Debugging/Troubleshooting,Intermediate,1,TRUE,8.22,5,Allowed_With_Citation,6,3.461,62.85,High
31179,131179,Arts,Senior,2.904,14.07,Debugging/Troubleshooting,Intermediate,2,FALSE,7.96,5,Allowed_With_Citation,7,3.16,83.03,Medium
31180,131180,Business,Freshman,2.88,12.58,Copywriting/Drafting,Advanced,5,TRUE,5.66,5,Actively_Encouraged,6,3.047,85.82,High
31181,131181,STEM,Senior,3.623,4.47,Ideation,Intermediate,1,FALSE,16,3,Strict_Ban,10,3.863,79.52,Low
31182,131182,Business,Junior,2.378,23.39,Copywriting/Drafting,Beginner,1,TRUE,10.29,6,Actively_Encouraged,3,2.629,66.11,High
31183,131183,STEM,Junior,3.522,10.35,Debugging/Troubleshooting,Intermediate,3,TRUE,3.22,6,Allowed_With_Citation,6,3.571,83.36,High
31184,131184,Humanities,Senior,2.635,13.01,Ideation,Advanced,4,TRUE,12.56,5,Allowed_With_Citation,6,3.068,93.16,Low
31185,131185,Arts,Junior,3.104,2.43,Copywriting/Drafting,Beginner,1,TRUE,14.04,2,Allowed_With_Citation,2,3.431,55.17,Low
31186,131186,Humanities,Sophomore,3.134,7.7,Copywriting/Drafting,Intermediate,1,FALSE,15.13,3,Allowed_With_Citation,5,3.3,61.15,High
31187,131187,Arts,Sophomore,3.642,17.3,Direct_Answer_Generation,Beginner,1,TRUE,9.88,3,Strict_Ban,9,3.4,55.51,High
31188,131188,Medical,Senior,3.017,4.27,Summarizing_Reading,Beginner,2,FALSE,12.22,4,Allowed_With_Citation,5,3.501,90.62,Medium
31189,131189,Business,Freshman,3.145,0.87,Debugging/Troubleshooting,Beginner,2,FALSE,12.34,4,Actively_Encouraged,6,3.213,81.05,Low
31190,131190,STEM,Senior,3.565,22.98,Direct_Answer_Generation,Advanced,4,TRUE,1,8,Strict_Ban,10,3.451,89.47,High
31191,131191,Humanities,Junior,3.536,0.01,Copywriting/Drafting,Beginner,2,FALSE,12.6,5,Actively_Encouraged,5,3.764,64.64,Low
31192,131192,STEM,Senior,3.664,9.26,Debugging/Troubleshooting,Intermediate,3,FALSE,7.16,2,Strict_Ban,5,3.734,100,High
31193,131193,Business,Sophomore,2.6,15.06,Ideation,Beginner,2,FALSE,12.47,4,Allowed_With_Citation,7,2.81,74.44,Medium
31194,131194,Arts,Sophomore,2.916,0.56,Debugging/Troubleshooting,Advanced,5,TRUE,18.53,2,Allowed_With_Citation,3,3.3,87.52,Low
31195,131195,Business,Senior,3.678,4.75,Ideation,Beginner,3,FALSE,14.62,3,Allowed_With_Citation,6,4,95.3,Medium
31196,131196,Arts,Freshman,3.18,0.01,Copywriting/Drafting,Intermediate,3,FALSE,17.58,2,Allowed_With_Citation,2,3.294,72.88,Low
31197,131197,Arts,Freshman,1.998,6.72,Copywriting/Drafting,Advanced,3,FALSE,15.35,4,Strict_Ban,7,2.115,96.67,Medium
31198,131198,Arts,Sophomore,3.056,11.66,Copywriting/Drafting,Advanced,4,TRUE,16.72,6,Allowed_With_Citation,8,3.51,75.56,Medium
31199,131199,STEM,Sophomore,3.183,7.09,Debugging/Troubleshooting,Beginner,2,FALSE,11.27,3,Actively_Encouraged,4,3.371,63.58,Medium
31200,131200,Medical,Freshman,3.031,3.36,Direct_Answer_Generation,Beginner,2,FALSE,8.07,3,Allowed_With_Citation,5,2.953,69.35,Low
31201,131201,Business,Graduate,2.481,0.68,Ideation,Beginner,2,FALSE,6.74,1,Actively_Encouraged,8,2.706,82.88,Medium
31202,131202,STEM,Freshman,3.804,26.54,Summarizing_Reading,Advanced,3,FALSE,5.64,6,Allowed_With_Citation,2,3.935,80.63,High
31203,131203,Medical,Senior,3.391,0.95,Copywriting/Drafting,Advanced,4,FALSE,10.45,5,Allowed_With_Citation,3,3.475,73.07,Low
31204,131204,Medical,Sophomore,3.723,6.32,Summarizing_Reading,Advanced,5,TRUE,8.47,1,Strict_Ban,4,3.942,78.86,Low
31205,131205,Business,Senior,2.828,11.54,Ideation,Intermediate,3,TRUE,8.42,3,Allowed_With_Citation,6,3.024,98.54,Medium
31206,131206,Arts,Senior,3.347,5.67,Copywriting/Drafting,Beginner,2,FALSE,6.91,3,Actively_Encouraged,5,3.232,92.86,High
